translated	text
1	“이번 행사는 분단과 갈등을 극복하고, 남북한의 평화와 공존의 가치를 인식하고, 생태환경의 중요성을 환경 전문가들과 함께 체험할 수 있는 다양한 프로그램으로 구성되어 있다는 점에서 특별합니다.”
0	"국제문화협력지원센터 조현재 이사장은 “다문화가정 청소년들이 우리나라의 문학과 예술, 역사와 종교문화를 체험할 뿐 아니라 분단의 상징지역에서 평화의 소중함을 일깨우는 의미있는 시간이 되기를 기대한다”고 말했다."
1	"""다문화 청소년들에게 우리 나라의 문학, 예술, 역사, 종교 문화를 경험할 수 있을 뿐만 아니라 평화의 중요성을 일깨워주는 의미 있는 시간이 되기를 바랍니다. 조현재 국제문화재단 이사장은 “분단의 상징적인 지역”이라고 말했다.
0	세계 각국에서 다방면으로 활동 중인 한인여성 리더들이 한 자리에 모여 최신 동향과 정보를 교류하고 화합과 우의를 다지는 모임이다.
1	"전 세계적으로 다양한 분야에서 활약하고 있는 한국 여성 리더들이 모여 최신 트렌드와 정보를 공유하고 화합과 우정을 다지는 모임입니다."
0	도는 내년 9월 충북 충주에서 세계무예마스터십이 개최되는 만큼 세계가 하나되는 평화와 화합의 장이 마련될 것으로 기대하고 있다.
1	"내년 9월 충북 충주에서 세계무예마스터쉽대회가 열리는 만큼 세계가 하나가 되는 화합과 화합의 모임이 도가 기대하고 있습니다."
0	"줄리아 클뢰크너 독일 농부 장관은 유럽연합(EU) 집행위원회에 가뭄으로 피해를 입은 농부들에 대한 지원을 촉구하면서, 향후 수주간 농작물 산출량이 줄어들 가능성이 있다고 경고했다."
1	"독일 연방 식품 농업부 장관인 Julia Kl?ckner는 유럽 위원회에 가뭄 피해를 입은 농부들에게 지원을 제공할 것을 촉구하면서 앞으로 몇 주 동안 작물 수확량이 감소할 것이라고 경고했습니다."
0	사고가 난 직후 해당 아파트 입주자 대표회장이었던 동구의회 전 의원은 사고 직후 경비업체에 연락해 아버지 김씨의 전보를 요구한 것으로 알려져 논란이 일었다.
1	아파트 입주자들을 대표하던 전 동구 의원이 사고 직후 경비업체에 연락해 김 부친에게 전보를 요구해 논란을 일으킨 것으로 전해졌다.
0	와이즈유는 스마트시티공학부 1학년 김총찬(30·건축공학부) 학생이 최근 ‘방화문’ 관련 회사 ‘더 케이 인더스트리’를 창업했다고 5일 밝혔다.
1	YSU는 스마트시티 공학과 1학년인 김종찬(30·건축공학과)이 최근 '방화문'을 취급하는 기업 '케이인더스트리'를 출범했다고 5일 밝혔다. ""
0	중소벤처기업부는 지난해 9월 세대융합창업 캠퍼스사업에 전국 6개 대학·단체를 선정했는데 전국에서 대학 단독으로는 유일하게 와이즈유가 선정됐다.
1	"지난해 9월 중소벤처기업부에서 세대융합창업캠퍼스 사업을 위해 전국 6개 대학 및 기관을 선정했다. 전국에서 유일하게 YSU가 선정됐다."
0	"최근 발생한 화재사고(밀양화재, 제천화재)를 보면 사망사고의 원인이 불에 의한 것보다 화재 초기에 연기 및 유독가스 흡입으로 인한 것이 많다."
1	이어 "최근 화재사고(밀양화재, 제천화재)에서 알 수 있듯이 화재 자체보다 화재 초기 연기와 유독가스 흡입이 사인일 가능성이 높다"고 말했다.
0	김영환 전 의원이 5일 오전 서울 여의도 국회 본청 정론관에서 기자회견을 열고 바른미래당 당대표 출마 선언을 하고 있다.
1	김영환 전 의원이 5일 오전 서울 여의도 국회에서 열린 국회의사당에서 기자간담회를 갖고 바른미래당 의장 후보를 발표하고 있다.
0	"유 의원에 따르면 대북 제재 조치가 취해진 지난해 8월 이후 샤이닝리치호는 13회, 진룽 호는 24회, 안취안저우66호는 15회씩 국내에 입항한 것으로 알려졌다."
1	유씨에 따르면 지난해 8월 북한에 제재가 가해진 이후 샤이닝리치호는 13차례, 진롱호는 24차례, 안취안저우호는 66차례 15차례 입항했다.
0	북한산 석탄의 불법 수출은 제재위반 행위에 해당하므로 북한산 석탄을 실었던 배가 한국에 입항했음에도 정부는 아무런 조치를 취하지 않았다는 것이 유 의원의 주장이다.
1	“북한 석탄 불법 수출은 제재 위반 행위이지만, 북한 석탄을 실은 선박이 한국에 들어왔을 때도 정부는 아무런 조치도 취하지 않았다”고 유씨가 주장한 바 있다.
0	"한국소비자원 관계자가 지난 3일 정부세종청사에서 8개 브랜드의 원터치 팝업텐트의 기능성, 내구성, 안전성 등에 대한 시험·평가 결과를 설명하고 있다."
1	한국소비자원 관계자는 "3일 정부세종청사에서 8개 브랜드의 원터치 팝업텐트의 기능성, 내구성, 안전성에 대한 시험·평가 결과를 한국소비자원 관계자가 설명하고 있다"고 설명했다.
0	"시험 결과 폼알데하이드 등 유해물질은 전 제품이 이상이 없었지만, 내수성과 발수성 등의 기능성, 인열강도와 지퍼강도 등의 내구성은 제품에 따라 차이를 보였다."
1	"테스트 결과 포름알데히드 등의 유해물질은 전혀 함유되어 있지 않으나 방수, 발수 등 기능성과 인열강도, 지퍼강도 등 내구성은 제품별로 차이가 있는 것으로 나타났다."
0	"최근 세상이 바라는 ‘여성스러움’을 거부하며 화장하지 않을 권리, 코르셋을 입지 않을 권리를 주장하며 등장한 것이 바로 ‘탈코르셋 운동’이다."
1	''코르셋 프리 운동''은 세계가 원하는 '여성다움'을 거부하고 화장이나 코르셋을 착용하지 않을 권리를 주장하며 최근 등장한 운동이다.
0	주최 측은 이번 운동을 통해 여성들이 꾸밈노동에서 자유로워질 뿐만 아니라 여성용품의 품질 개선은 물론 임금 불평등을 개선할 수 있을 것이라고 말한다.
1	주최측은 이 운동을 통해 여성들이 화장을 하지 않아도 될 뿐만 아니라 여성용품의 질을 높이고 임금 불평등을 완화할 수 있을 것이라고 밝혔습니다.
0	"여성 혐오적인 광고를 하는 기업을 걸러내고, 추가로 여성들이 성 평등한 기업을 이용하는 문화를 형성하는 데도 도움이 될 것이라고 봤다."
1	여성혐오 광고를 하는 기업을 배제하고 여성이 성평등 기업을 이용하는 문화를 만드는 데도 도움이 될 것이라고 말했다.
0	"이번 여성소비총파업은 1975년 10월 24일 아이슬란드 여성들이 성 평등을 요구하며 하루 동안 직장과 가사노동, 육아 등을 모두 거부한 ‘여성 총파업’을 모티브로 삼았다."
1	"이 여성의 일반 소비 파업은 1975년 10월 24일 단 하루 동안 아이슬란드 여성들이 양성평등을 요구하고 모든 일, 가사, 육아를 거부했던 날인 "여성의 날"을 영감으로 삼았습니다."
0	지난해 세계경제포럼(WEF)이 발표한 ‘세계 성 격차 보고서 2017’에서 성 격차지수(GGI) 0.878을 기록하며 세계에서 가장 양성평등에 가까운 국가로 꼽히기도 했다.
1	“지난해 세계경제포럼(WEF)이 발표한 2017년 세계 성별 격차 보고서(Global Gender Gap Report 2017)에서 성별 격차 지수(GGI)는 0.878로 세계에서 가장 양성 평등한 국가 중 하나입니다."
0	산케이신문에 따르면 일본 법무부는 5일 “강제추행이나 강간 등의 성범죄자가 교도소에서 출소하면 국비를 들여 약물로 성충동을 억제하는 치료를 받게 할 계획”이라고 밝혔다.
1	5일 일본 법무성은 산케이신문에 따르면 "추행이나 강간을 저지른 성범죄자가 석방되면 국가가 국고를 투입해 성욕을 억제하는 치료를 받을 수 있도록 하겠다"고 밝혔다. 약제."""
0	"성범죄자가 만기 출소 후 약물 치료를 원하는 경우, 주거 예정지역 근처 의료기관에 소개해 치료를 받게 하고 비용을 국가가 부담하는 방식이다."
1	“성범죄자들이 출소 후 마약 치료를 원할 경우 계획된 거주지 인근 의료기관으로 이송돼 치료를 받고, 비용은 국가가 부담한다”고 말했다.
0	연일 김 지사를 비방하고 있는 야당들에 대해서는 “김 지사가 조사에 성실히 응하고 있는만큼 무의미하고 불필요한 정치적 공세를 자제해주길 바란다”고 촉구했다.
1	김 지사를 연일 비방해 온 야당에 대해서는 "김 총재가 조사에 성실히 응하고 있으니 무의미하고 불필요한 정치적 공세는 자제해달라"고 촉구했다.
0	폭염으로 배추 작황 부진이 우려되는 가운데 5일 고랭지 배추 생산지로 유명한 강원 강릉시 왕산면 대기리 안반덕 배추밭에 설치된 스프링클러에서 물이 뿌려지고 있다.
1	"폭염으로 배추 수확량이 좋지 ​​않아 우려되는 가운데 지난 5일 강원도 강릉시 왕산면 대기리 안반덕 배추밭에 설치된 스프링클러에서 물이 살포되고 있다. 고지대 양배추 생산지."
0	장영하 바른미래당 전 성남시장 후보가 5일 오후 서울 여의도 국회에서 이재명 경기도지사가 형인 고 이재선 씨를 정신병원에 강제입원시키려고 한 증거에 대해 추가 입장을 밝히고 있다.
1	바른미래당 전 성남시장 후보 장영하가 5일 오후 이재명 경기지사가 故 이재순을 정신병원에 강제수용하려 한 증거에 대한 성명을 냈다. 서울 여의도 국회에서."
0	이유에 대해 생각해본 적이 있는데 내 생각에는 다양한 콘셉트를 하면서 ‘따라하고 싶다’는 마음을 들게 하는 게 아닐까 싶다.
1	이유를 생각해 봤는데, '나도 하고 싶다'는 생각을 하게 하고 다양한 컨셉을 시도하게 하는 것 같다"고 말했다.
0	전국 평균 휘발유 가격이 5주 연속 상승하며 연중 최고치를 경신한 5일 오후 서울 서대문구의 한 주유소에 유가정보가 표시되어 있다.
1	"전국 평균 휘발유 가격이 5주 연속 상승해 올해 최고치를 경신한 5일 오후 서울 서대문구의 한 주유소에 유가 정보가 표시돼 있다."
0	걸그룹 레드벨벳 아이린이 5일 서울 송파구 올림픽공원 SK핸드볼경기장에서 열린 두 번째 콘서트 '레드메어' 기자회견에서 인사말을 하고 있다.
1	걸그룹 레드벨벳의 아이린이 5일 서울 송파구 올림픽공원 SK핸드볼경기장에서 열린 두 번째 콘서트 '레드메어' 언론시사회에서 인사를 하고 있다.
0	환생이 약속된 마지막 49번째 재판을 앞둔 ‘저승 3차사’(하정우·주지훈·김향기)가 그들의 1000년 전 과거를 기억하는 ‘성주 신’(마동석)을 만나 이승과 저승·과거를 넘나들며 잃어버린 비밀의 연을 찾아가는 이야기다.
1	'사신 3인'(하정우, 주지훈, 김향기)이 약속된 환생을 둘러싼 49회이자 마지막 재판을 앞두고 '신'을 만나는 이야기다. 1,000년 전의 전생을 회상하며 이 세계와 사후 세계, 과거를 오가며 잃어버린 비밀의 인연을 재발견하는 마동석.
0	이 회원의 주장에 따르면 원래 2개만 주차 할 수 있는 공간에 5∼6대의 차량이 주차되는 일이 많았답니다.
1	"멤버에 따르면 2대만 주차할 수 있는 공간에 5~6대 정도 주차를 하는 경우가 많았습니다."
0	김영환 바른미래당 당대표 후보와 장영하 변호사가 5일 이재명 경기도지사가 형인 고 이재선씨를 정신병원에 강제입원시켰다는 의혹과 관련해 이 지사의 형수 박인복씨가 썼다는 진술서를 공개했다.
1	김영환 바른미래당 원내대표 후보와 장영하 변호사가 5일 이재현 경기도지사 의혹에 대해 이 지사의 형 부인 박인복이 작성한 성명서를 발표했다. -명씨는 故 이재선을 정신병원에 강제로 입원시켰다.
0	장 변호사는 당내 ‘성남판 적폐인물 이재명·은수미 진실은폐 진상조사위원회’의 위원장으로 이 지사가 형을 정신병원에 강제입원시켰다는 정황을 뒷받침하는 자료도 더불어 공개했다.
1	당내 '이재명·은수미·성남선 비리 사실조사위' 위원장인 장변호사도 이 지사에게 자신의 횡포를 강요한 사실을 뒷받침하는 자료를 공개했다. 형이 정신병원에 가요."
